video_id,video_title,author_id,text_content,similarity_score
1dR6POZYN50,“AI디지털교과서 손본다”… 98% 도입 대구 운명은?ㅣTBC뉴스,@justicedoctor86,"도대체 정부 누굴 믿고 수십억 수백억씩 투자했다는거지? 처음엔 수십억 수백억씯 투자했다더니 이제는 2조 투자 했다고 말이 나오네 ㅋㅋㅋㅋㅋ 
교육부 내에 누구랑 약속하고 저 짓한거면 혈세농단 배임 사건 될 소지는 알고 떠드는건지
학부모 교사 다수 반대여론 다 무시하고 날치기 하듯 추진해놓고 이제와서 소송한단다… 교육부 누구한테 검정 채택 약속 받았는지 얼마 투자해서 손실 얼마인지 딱 정확히 계산해서 그 사람 상대로 소송 걸면 되겠네요. 그리고 그렇게 자신있는 컨텐츠면 왜 교과서 필수 지정 고집하는지 모르겠음, 서비스가 좋으면 사교육 공교육 안가리고 유료라도 팔립니다. 그게 자본주의 기본이죠. 정부에 도대체 누굴 믿었는지 모르겠는데 그거 믿고 수백억 수천억 투자했다고 수조원대 예산 내달라는건 거의 대놓고 해쳐먹겠단 소리나 다름없어보이는데
반대 여론에도 무릎쓰고 졸속추진하고 뭐 압박이라도 한 듯 90%이상 채택해서 써본 대구 학교들 설문 만족도 처참할 정도로 낮게 나왔다던데 반성이 먼저 아님? 
돌아가는 꼴 보니 막판까지 직원들, 기레기들 데리고 시위하고 AI 교과서 폐지 반대 기사 쓰느라 정신없던데 떼 쓴다고 천문학적인 국민혈세 수조원이 왜 매년 낭비되어야 하는지부터 설명 좀
(종이값드는 종이 교과서 1년 예산 추정 9000억대, 한번 만들어놓고 업데이트만 하면 되는 무형의 디지털 교과서 예산 5~10조 조단위 예상)",0.41640627
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@meiyoon9311,"4월 중순인데... 아직도 사용 안하고 있습니다...
지난 주 학부모 정보동의 연락왔는데
한 학년에 한명이라도 정보동의 안하면 사용 못한답니다....

그런데 담임선생님도 모르고계세요...

현장에서 사용 할 계획이 없다는거겠죠.

수업은 3월부터 종이 교과서로 하고 있었답니다.

학년 당 한학기 약 1000만원돈이 살살 녹네요....
전국단위면 도대체 얼마인건지...",0.41640517
D5lYwEBwrR0,사교육 대책의 핵심 AI 디지털 교과서,@mastermoonsun9662,엘리하이 씽크빅 하고 싶은애들은 그거하면 되지 왜 그걸 공교육으로 끌고와? 그럼 선생은 왜 필요하냐? 세금으로 업체들 배불리려는거 뿐이 더되나?,0.41606945
kMRBxDBbUas,"AI디지털교과서 논란, 핵심이 무엇인지 딱 알려드립니다!(교육대기자)[이슈따라잡기]",@꿀나무-koo,대구교육청 아이들을 인질로 이용하고 막대한 이익은 나눠먹는 어른들이 있다는게 기가막힐 노릇이죠.,0.41594774
8hw4k3-pSn4,고양이 단어도 인식 못하는 AI 디지털교과서?...전자사전보다 못하다,@bologcom,출판사 외주를 받을 정도 규모의 업체에서 어떤 수준의 개발자를 채용해서 AIDT를 개발하고 있을지 뻔히 보이네요,0.41544646
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@APT_Farmer,"댓글이 AI같아서 소름.. ㅋㅋㅋ 나 아들 둘 아줌마고. 교육경력 10년차다. 집에서 아이스크림홈런 2년동안 애들 시켜봤는데 큰 효과 없다. 패드가 펜 인식 못하면 애들이 펜으로 패드를 쾅쾅 내리치면서 엄청 스트레스받아한다. 사고하고 고민하는데 시간이 드는게 아니라, 서식에 맞게 답을 입력하는데 시간이 ㄴ ㅓ무 걸려서 애들이 지쳐함. 머리로  자기는 생각하고, 엄마가 답 써넣어라 하는 경우도 많다.  아이들이 제일 좋아하는건 매일 학습이 아니고, 결국은 거기서 제공하는 동영상이었다. 후.......차라리 옆에 끼고 앉아 책 같이 읽고, 교과서로 슥슥 풀게 하는게 훨씬 나음. 이건 온국민을 우매하게 만들어서 -_- 정치인들 입맛에 맞는 흐리멍텅한 시민을 만들자는 목적  혹은 aI로 뭐 해처먹어야겠다 라는 생각이 아니면 굳이 할 이유가 없는 사업이다.",0.4149887
Hm2mj361syM,AI 디지털교과서가 오히려 격차 유발,@eunha6878,초등은 종이책. 코로나 때 초등 저학년 죽쑴,0.41489166
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@eunice1174,결국 컴퓨터나 패드로 수업을하라는 건데 개인적으로 발음해보고 교정한다는 것도 한교실에 25명 학생을 두고서는 불가능.  숙제로 낸다? 더더욱 안함. 휴....,0.41466764
Hm2mj361syM,AI 디지털교과서가 오히려 격차 유발,@eio798,"어느 나라인지 기억 안나지만 디지털로 했다가 학습력이 떨어져서 다시 종이로 바꾼다고 하드만...
사례가 않좋은데 왜 하는거야?",0.4138386
VRyVZG_q8SQ,종이 없는 AI 디지털 교과서 시대 열린다 [AI 교과서 도입]① [9시 뉴스] / KBS  2024.03.14.,@croton21,디지털 교과서 반대합니다.,0.41366917
t_s5gfG3ORw,"""10만 명 여론조사를 못 믿어요?"" AI 디지털교과서 여론조사 못 믿는 장관에게",@이현승-b7e,디지털 교과서 반대합니다.,0.41366917
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@budeully6312,05:34 개념 심화 학습등 학습에 더 도움이 되길 응원합니다.,0.41192937
D5lYwEBwrR0,사교육 대책의 핵심 AI 디지털 교과서,@user-vm5ls9kg7c,"두뇌발달은 인간 스스로 메타인지를 이용해 부족한 점을 찾아 발전시키는 것으로 가능한데 ai가 주는대로 배우는게 과연 효과적일까요? 
이건 그냥 ai의 노예가 되는거죠",0.41190404
MgRCJjhSISs,"[이슈] 베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능/'교육 격차' 줄인다지만…""문해력 저하·준비 부족""/2024년 12월 2일(월)/KBS",@장진경-r9o,스웨덴은 다시 종이로 돌아갔다는 정보는 어디갔는지.. 애들 디지털때문에 더 안좋다는데 왜 굳이 그짓을하냐,0.41045687
chEbEKLdCag,[현장영상] 정말 우리 아이에게 도움이 될까?... AI 디지털 교과서로 불안한 학부모들께..,@월비-m5g,디지털 교과서 판매하면 어느 곳에서 이득이에요?,0.41000247
1dR6POZYN50,“AI디지털교과서 손본다”… 98% 도입 대구 운명은?ㅣTBC뉴스,@The논개,보여주기식 교육 그만! 틱을 가진 아이의 부모들은 걱정이 됩니다.,0.40972763
D5lYwEBwrR0,사교육 대책의 핵심 AI 디지털 교과서,@KimDDueRR,현직입니다. 까는 소리 하네 진심. 아이들을 퍼라미터로 입력하나? 아이들의 뭘 파라미터화 하지? LLM이 판단과 평가까지 하냐??,0.40960205
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@hyunjilee4444,"어른들보다 조절 능력이 떨어지는 아이들이 미디어 중독이 될까봐 게임도 유투브도 시간제한하며 조심하고 있는데~ ai로 학습한다는게 말이 안돼요~
극단적으로 미디어 중독자의 뇌와 마약중독자의 뇌가 같다고 하죠~ 도파민 시스템도 붕괴되고
저도 미디어를 안보여주진 않지만 학교에서까지 그러고 싶지 않아요~ 
아이들 문해력도 떨어지고 심화는 생각하려는 끈기도 부족해져가는데 ai학습이 얼마나 도움이 될지 의문이예요~  그러면서 수능은 논술을 강화한다고 하고
논술도 사교육으로 가야할것 같네요~",0.40910256
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@ppoppo1919,이 사업으로 누가 돈을 버는지 보면 답이 나오지요.  인터넷 강의도 안보여주는데 학교가 나서서 난리네요.,0.4088094
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@동선생-t9h,"ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이미 나와 있는 툴로도 충분히 할 수 있는거잖아? 캐릭터 그리는거야 기본 그림판 부터 시작해서 태블릿 이용하면 쉽게 그릴 수 있네? 아이들끼리 작품 공유하는 것도 패들렛 사이트에 올리면 다 볼 수 있는 거잖아? 문법도 문법 검사기 이용하면 다 되는 것들임. 고작 이걸 교과서에 몰아넣기 위해서 그 예산을 들였냐? 예산 들일거면 다른 예산은 건드리지 말고 하던가. 왜 문화 예술, 기초학력 예산 다 개박살 내놓고 이걸 무리하게 추진한거야?",0.40846947
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@terran1231able,AIDT 영어교과서 2025년에 정말로 기대됩니다.!,0.4079777
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@윤슬-d9c,전혀 창의적이지도 혁신적으로도 안 보이는데.... 공책으로 할 것을 모니터로 옮겨 놓은 것으로밖에 안 보이는데. 학교에서도 저렇게 모니터만 보고 있으면 아이들 시력은 어떻게 보호할건지  궁금하네.,0.407859
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@어쩔초아,"학부모의견은 전혀 반응 안되고 걍 밀고나가네,,,뭐가 애들을 위한건가,,",0.40772337
8hw4k3-pSn4,고양이 단어도 인식 못하는 AI 디지털교과서?...전자사전보다 못하다,@쟈스-p6k,"돈써서 이미 만들었는데 그냥 써라… 이거네요… 
공교육에 신뢰를 잃으면 사교육 시장은 더 가속화 될듯…",0.40755177
K5xHXY8rgvw,AI디지털교과서 도입 첫해‥ 교실은 아직 '준비 중' (2025.05.07/뉴스데스크/춘천MBC),@peterjeong3220,"모든  지역교육청 ㅡ 경기도 강원도 등등 세금으로 it ai 프로그램 개발 중...  왜 그렇게 할까?
교육청이 만들면 학교로 강제 판매 가능하다는 게 팩트. ㅡ 가격이 비싸고 기능이 후져도 판매는 무조건 된다는 것을 이용하고 있다.  누가? 누군가?",0.40732837
VRyVZG_q8SQ,종이 없는 AI 디지털 교과서 시대 열린다 [AI 교과서 도입]① [9시 뉴스] / KBS  2024.03.14.,@piani12345,"우리가 전자책 ebook만 봐도 알수있어요 .. 좋을꺼같아서 전자책 읽어봤는데 진짜 내용이 뇌에 안들어오더라구요 그리고 읽고나서 과거에 무슨내용인지 금방까먹어요 ..이것도 똑같을거같아요..예전에 전자책 기계 막 붐이었을때 이것도 반짝하다가 사람들이 집중안되고 내용이 안들어오니까 전자책 기기퇴보됬자나요 ... 똑같은 느낌일듯 ...!! 애들 눈도 박살나요 잠깐보는게아니고 주구장창 보는데 , ...진짜 어떻게 이렇게 역행을하는지 아이키우는데 너무 화가나네요",0.40731788
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@Holholg,이건 어른이 한다고 해도 제대로 된 수업을 진행할수 았을까? 나라도 저건 못할듯 .. 저건 수업이 아닌 그냥 너희들 듣기만해 나머진 ai가 알아서 해줄거야. 그러니까 너희들은 바보가 되는 과정이란다. 이거랑 다를게 뭐임.. 어떻게든 국고 탕진 하가 위해 애쓰네..,0.40730637
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@rladvsthr,학교 현장과 합의도 없이 교육부 맘대로 개발부터 시행하는 것까지.. 어처구니가 없다.😂😂😂😂,0.40645307
kMRBxDBbUas,"AI디지털교과서 논란, 핵심이 무엇인지 딱 알려드립니다!(교육대기자)[이슈따라잡기]",@yy-2027,이건 그냥 현시점에선 애들에 대한 생각은  하나도 없는 어른들의 이권사업일 뿐입니다..,0.4062624
W3qeNL467XQ,"[대구] AI 디지털 교과서, 대구 현장에서는 외면?…실효성 논란 확산 (뉴스투데이 2025.06.02 광주MBC)",@mamacoco1225,아이들이 무슨 실험실 쥐도 아니고..직접 종이를 넘기고 만지고 학습하는 공부정서가 필요하다!!타국에선 갖다버리는 시스템을 왜 사서 고생인지..,0.40558472
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@damin17,"종이 교과서가 아예 없어지는건가요?
아직 집에서도 스마트폰 패드수업등
일부러 안하는건데  학교에서 사용하다니ㅜ ㅜ
종이로 넘기며 손으로 쓰고 이게 학습아닌가요",0.40526515
uESOsEQFkVw,"AI 교과서 접속률 5%...""원점 재검토해야""",@borabora9049,"일단 초딩이 로그인을 쉽게 할수 있게 해야죠. 동의 받는데만 한달도 넘게 걸렸습니다. 현장 사전연구 없이 졸속으로 진행되니 사용이 어려워 안쓰고 말지….하죠. 3학년 애들이 영어 알파벳 갓 배웠는데 영어로된 주소쳐서 들어가 자기 영어 아이디에 영어 비번 잘 외워서 칠꺼라고 생각했다니!
 그거 하느라 다른 예산은 다 없애서 하던 사업도 못하고.. 뭐하는건지 모르겠어요.",0.40483016
Hm2mj361syM,AI 디지털교과서가 오히려 격차 유발,@auoman,하....... 디지털교과서가 어떻게 시대를 주도하는 거냐고,0.40468824
YWw1QP4l3QQ,"새학기 두 달 앞두고 AI교과서 좌초 위기...""재의요구 건의"" / YTN",@jjjwuufjjw,교과서는 솔직히 종이로 해야지. 아니면 애들이 종이책을 볼 일이 얼마나 있겠어. 잘 했네,0.40290177
8hw4k3-pSn4,고양이 단어도 인식 못하는 AI 디지털교과서?...전자사전보다 못하다,@백현mini,"gpt보다 못 한데 ai 교과서라고 주장하고 머신러닝도 없이 단순 프로그래밍된 교재인데? 기대하는 수준이 얼마나 바닥을 기어야 저런 얘기를 하는거냐? 
전자사전만도 못 하단 부분은 애초에 코딩한 사람이 한글 미지원으로 데이터를 안 넣은걸텐데 데이터가 쌓이면 이라는 얘기가 성립이 가능함?",0.40216565
kMRBxDBbUas,"AI디지털교과서 논란, 핵심이 무엇인지 딱 알려드립니다!(교육대기자)[이슈따라잡기]",@jacktwomc3305,"Ai 교과서..일부는 동의 합니다만, 높은 확율로 책 장사만 배불릴 수 있습니다. 2021년에 정부는 실제 Ai민간과 파트너 연구를 안하고, 대학같은 준연구기관에 헛돈을 사용 했고, 나온 결과는 형편없는 자원 낭비 결과를 만들었죠.(누굴위한돈섰나?)
준연구기관은 어중간한 결과 조합일 뿐이며, 
{{작동 가능한 완성도 시스템은 전문 사업체에서 }}나온다는것.",0.40204597
D5lYwEBwrR0,사교육 대책의 핵심 AI 디지털 교과서,@라파루치,미쳤군. 진짜. 저걸로 사교육이 없어질거라교 진짜 믿는건가...,0.40194517
e1B7xhJgg28,AI 디지털교과서 반년 만에 퇴출‥교육계는 혼란 (2025.08.07/뉴스데스크/제주MBC),@roisadhks4071,"디지털 교과서를 왜 막아선 에휴. 안 좋은점이 있으면 보안하고 수정하면 되지 그걸 무조건 막아서는게 어떻게 국민과학생을 위한 거냐 지금이 무슨 20세기인줄 아냐 중국도 ai수업로 하고 있고 여러나라들도 ai수업시간을 늘리고 있는데 에휴..
디저털 중독 보안법: 손 글쓰는 시간과 ai학습시간을 조합할만한 수업을 만들면 된다. 
악성댓글 법정소송강력대응",0.40153757
8hw4k3-pSn4,고양이 단어도 인식 못하는 AI 디지털교과서?...전자사전보다 못하다,@하늘은파랗다-b2p,내년3월이면 교사 연수를 해야하고 교재도 만들어야하는데. 왜 이걸 해야하냐? 예산도 부족한데...,0.40132803
uf4_FfcWmzk,[🕵🏻AI 디지털교과서 미리보기] 초등학교  영어편,@julie-eu3kb,"이게 무슨 교육이냐? 초등교사=학습지교사 
그냥 집에서 엘리하이나 홈런 밀크티 중에 하나 골라서 하면 되겠네",0.39844304
e1B7xhJgg28,AI 디지털교과서 반년 만에 퇴출‥교육계는 혼란 (2025.08.07/뉴스데스크/제주MBC),@youyouo493,아이들 안그래도 통제 안되는데 죄다 스마트폰 컴퓨터...애가 바보된다. 그리고 얼어죽을 무슨AI 타령이고. 이걸로 해처먹은 것들 죄사 구속수사해야함.,0.3984122
Hm2mj361syM,AI 디지털교과서가 오히려 격차 유발,@chocho48642,"성급하지!!!
지금도 책 안보고 미디어 노출 심하다고 난린데
초등부터 한다고? 애들 눈 피로와 시력은 어쩌고???",0.39792812
t_s5gfG3ORw,"""10만 명 여론조사를 못 믿어요?"" AI 디지털교과서 여론조사 못 믿는 장관에게",@Anne123-r9i,마이크로 소프트 빌게이츠도 아이들에게 디지털기기를 멀리하게했다.,0.39738283
kMRBxDBbUas,"AI디지털교과서 논란, 핵심이 무엇인지 딱 알려드립니다!(교육대기자)[이슈따라잡기]",@yunsikkim9582,"경기도 교육청 하이러닝에 쏟아부은 세금 좀 조사해주길 바랍니다
하이러닝과 선도학교
하이러닝과 개발업체
교육청 하이러닝 담당부서 업무
등등 자세히 뒤져보면 😂",0.39669323
MgRCJjhSISs,"[이슈] 베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능/'교육 격차' 줄인다지만…""문해력 저하·준비 부족""/2024년 12월 2일(월)/KBS",@StarryStarry-i2k,대체 누가 이런짓을 교육에 하는건지... 누구배 불리려고 애들을 이용하는건지 정말...,0.39601249
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@allimayun7416,"영상에서 AI 디지털 교과서에 대한 다양한 의견 좋았어요!
그리고 앞으로 더 유익한 영상 업로드 기대하겠습니다!!

유튜브 구독완료도 했어요! , 최근에 회사경영 악화로 실직을 해서 많이 우울한데, 당첨이 되면 기분 전환이 될 것 같네요!! 그리고 앞으로 이 채널이 더 많은 사람들에게 사랑받길 진심으로 응원합니다!!!",0.39522472
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@뿌꿍놀이터,선행 학습에 대한 토론 진행해 주면 좋겠어요! 학생분들의 열띤 토론과 의견들에 감탄하면서 갑니다,0.39508748
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@짱미소-k4e,집에서 스마트폰 때문에 전쟁인 통에  교육부에서 더 부축이는건지 ;;;;  혼란의 도가니네요 심히 시력 또한 걱정입니다,0.39284122
8hw4k3-pSn4,고양이 단어도 인식 못하는 AI 디지털교과서?...전자사전보다 못하다,@인생은짐승처럼,응 무슨 상관 내 자식은 사교육 할꺼야.,0.3928108
W3qeNL467XQ,"[대구] AI 디지털 교과서, 대구 현장에서는 외면?…실효성 논란 확산 (뉴스투데이 2025.06.02 광주MBC)",@키다리195,애들 디지털 중독 가속화,0.39240628
1dR6POZYN50,“AI디지털교과서 손본다”… 98% 도입 대구 운명은?ㅣTBC뉴스,@부산서부수학체험교실,학교에서 근무합니다! AI교과서 완전히 졸속으로 만들어졌어요!!! 절대 교과서로 쓰면 안됩니다!!!,0.39180183
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@한명지-j9g,"6 :38 학생마다 다른 학습 속도와 스타일에 맞춰 콘텐츠를 제공하는 부분이 가장 인상 깊었습니다 공부가 느린 학생도 자기 페이스에 맞춰 학습할 수 있고, 잘하는 학생은 더 심화된 내용을 배울 수 있어서 학습 효율성이 증대될 거라 생각합니다",0.3893733
NJagO8h0OFU,2025년부터 AI 디지털교과서 도입!📚｜AI 교과서 76종 검정 완료｜정책 속으로🔎,@철수2-w4j,맞춤형에 대한 이야기만 하네요. 아이들이 집에서 하는 테블릿 공부와 차이가 뭔가요? 손으로 만지고 조립해보는 아날로그가 두뇌를 자극하고 창의력을 높입니다.,0.38840932
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@하림-z7n,하루종일 스마트폰 공해에 시달리는데 학교에서도 시력 나빠지겠네,0.38819793
ELWA5j0XVco,"[미리보는 오늘] 교육부, 내년 도입 AI디지털교과서 76종 선정 / YTN",@bbday0418,유럽선진국은 학생들 디지털 사용을 제한하는 정책이 나오는데 한국은 거꾸로 가고있네..,0.38813567
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@울사니,"뭐가 좋다는건지
애들한테도 분명 안좋아보인다
나도 밀크티 윙크같은걸로 공부시킬때마다 너무 불편하다 근데 학교에서 이런걸로 수업을 하다니....절대 반대다",0.3878481
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@kds4885,4:34 어려움 겪는 학생을 알아서 도와주는 선생님인상깊네요. 변화하는 시대에 잘적응 했으면 좋겠어요.,0.38784587
MgRCJjhSISs,"[이슈] 베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능/'교육 격차' 줄인다지만…""문해력 저하·준비 부족""/2024년 12월 2일(월)/KBS",@로렐라이-b1n,현장에서 직접쓰는 선생이나 학생이나 학부모 다 반대하는데 왜 책상머리에 앉아서 너네 마음대로 저딴걸 만드냐,0.38746455
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@재호정-j4o,아이들은 지금도 스마트폰만보는데 학교에서 까지 꼭 저렇게 해야하나 ᆢ검증이더 필요한것 같은데ᆢ,0.3869208
Hm2mj361syM,AI 디지털교과서가 오히려 격차 유발,@aa-gx6nx,디지털로 보면 오히려 글 잘 안읽히는데... 집중은 종이책이 더 잘 될텐데..,0.38661224
H0wt-yjiay8,베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능 [9시 뉴스] / KBS  2024.12.02.,@코코코코그모,KBS역겹네 디지털교과서 장점 보도하라고 하던?,0.3858648
MgRCJjhSISs,"[이슈] 베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능/'교육 격차' 줄인다지만…""문해력 저하·준비 부족""/2024년 12월 2일(월)/KBS",@Cherry-h7b,거꾸로 됐네. 공교육은 싸구려 사교육 업체 태블릿 교육 방식 갖다쓰고 일부 학군지인 강남 목동 중계 분당 일산 평촌 대구 학원 등등은 다 손글씨~~,0.38568997
ZOp_tXkpPH0,[단독] 말 많고 탈 많은 'AI 교과서'…교육자료로도 못 쓴다? / SBS 8뉴스,@lll-p9e1m,"저거 밀어붙인 교육부는 꼭 캐비넷이랑 책장, a4용지 싹다 갖다 버리고, 태블릿 하나로만 효율적인 ai 업무 보세요",0.38544172
8hw4k3-pSn4,고양이 단어도 인식 못하는 AI 디지털교과서?...전자사전보다 못하다,@sb_motivator,교육부장관 문제 많다,0.38472164
W3qeNL467XQ,"[대구] AI 디지털 교과서, 대구 현장에서는 외면?…실효성 논란 확산 (뉴스투데이 2025.06.02 광주MBC)",@김가네고시원,"이거 문제투성이에, 학교 예산은 천문학적으로 들어간 미친짓... 그나마 교육자료로 격하시키려던 법안은 최상목이 거부권 발의... 이거 제발 철회해주세요...",0.3842371
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@sophia_yy,사회자님과 여러 학생들의 토론에 대하여 잘들어요。 자기주도적 학습을 이해하고 촉진하는데 있어 매우 중요한 주제인것 같습니다. 다양한 의견을 나눌 수 있는 기회가 더욱 많아지면 좋겠습니다.,0.3840667
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@의리-z2m,"학생분들과 함께한 AI디지털 교과서 토론 너무 잘봤어요!
다양한 의견들으며 저도 많이 배울수 있었던 유익한 시간이었습니다😊
다음엔 늘봄학교에 대한 토론도 부탁드려요!",0.38339823
MgRCJjhSISs,"[이슈] 베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능/'교육 격차' 줄인다지만…""문해력 저하·준비 부족""/2024년 12월 2일(월)/KBS",@춤추는영어쌤,"수포 영포가 
인간이 아닌 전자기기를 듣고 이해하고 공부한다???

오 신박한데~~ 오~~
자 이제 정치도 AI에 맡기고 다들 내려오세요~~",0.3832351
ELWA5j0XVco,"[미리보는 오늘] 교육부, 내년 도입 AI디지털교과서 76종 선정 / YTN",@이은혜-e1y,디지털 교과서 반대. 대체 왜이러냐...? 싫다고 건의해도 듣지를 않네,0.38228613
uf4_FfcWmzk,[🕵🏻AI 디지털교과서 미리보기] 초등학교  영어편,@education_0303,교육적인지는 의문입니다,0.38192832
VRyVZG_q8SQ,종이 없는 AI 디지털 교과서 시대 열린다 [AI 교과서 도입]① [9시 뉴스] / KBS  2024.03.14.,@leeda4405,"이제는 교육까지 손대서 망치려고 작정했구나.
공부는 결국 인간 스스로 천천히 사고하면서 하는거 아닌가?
이권개입이 의심된다",0.3807312
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@김석현-z2o,"학생분들의 교과학점제에 관한 이야기 , 나오는 토론으로 보여주시는 모습이 궁금합니다",0.38062483
VRyVZG_q8SQ,종이 없는 AI 디지털 교과서 시대 열린다 [AI 교과서 도입]① [9시 뉴스] / KBS  2024.03.14.,@INCHEONBUS-NO.1,디지털교과서 절대 반대,0.3799592
Hm2mj361syM,AI 디지털교과서가 오히려 격차 유발,@오선미-f8n,절대 해서는 안됩니다. 검증이 완벽하게 끝나고 실행해야 합니다. 아이들 생각도 대화도 못하는 바보 만들 겁니까 ?,0.37948674
8hw4k3-pSn4,고양이 단어도 인식 못하는 AI 디지털교과서?...전자사전보다 못하다,@pjyeol3836,절대 반대합니다. 많은 학부모들이 반대해요. 밀어붙이지 마세요!!!,0.3789258
YWw1QP4l3QQ,"새학기 두 달 앞두고 AI교과서 좌초 위기...""재의요구 건의"" / YTN",@lunaticMaWang,이미 pdf 파일로 하고 있고 학교 도 공부도 패드로 하는대 뉴스는 역시 어르신들 주로 봐서 힘든가 보내😅,0.3787781
VRyVZG_q8SQ,종이 없는 AI 디지털 교과서 시대 열린다 [AI 교과서 도입]① [9시 뉴스] / KBS  2024.03.14.,@우봉고-r4l,망했네 우리나라 교육,0.3784086
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@비밀의나뮤,"미래에 펼쳐질 일에 대해 토론하는거라, 학생들의 상상력도 알아볼 수 있어서 좋았습니다
시대의 흐름이 어떤 방향으로 이끌지 기대가 되게 하는 토론이었습니다",0.3779952
IsSq98Ekjos,"[자막] 박은정 “윤석열표 교육, 또 실패”…AI 디지털교과서 전면 비판",@d3n-l4x,"모니터만 보면서  공부하는 것과 공책에다 써가면서 공부하는 것는 질적으로 틀리다, 그리고 역사교육을 더 강화해야 한다, 불법 종교단체에 관여한 학생들이 있는지 전수조사해야 한다,",0.37791678
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@Kg1ne,7:30 오답노트 기능이 정말 유용해 보여요. 틀린 이유를 설명해주니 이해도가 높아지고 학습 효과도 더좋은거같아요!!!,0.3763495
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@네이비블루J,"부주의로 하루에만 부셔지는 태블릿만해도 어마어마 할거 같은데 그거 다 누구 돈으로 하냐고.
애들 무상교육이나 급식, 선생님들 처우같은거에 더 신경 쓰는게 낫지 않나.",0.37497365
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@JJJJ-sh2bg,"잘 봤어요~~~!

다음 주제는 미래의 개정 교육과정의 변화 방향입니다 !!!",0.37422037
1dR6POZYN50,“AI디지털교과서 손본다”… 98% 도입 대구 운명은?ㅣTBC뉴스,@user-zw1xy1ym5i,AI당장 멈추고 수행평가도 폐지해야 한다,0.37351456
t_s5gfG3ORw,"""10만 명 여론조사를 못 믿어요?"" AI 디지털교과서 여론조사 못 믿는 장관에게",@내맘이다-d9j,"수능부터 해서 시험도 검색해가면서 치게해라..
수업은 대지털인데 시험은 종이로 하노",0.3733072
